List,Target,Word,Lexicality,Stratum,Root,KM_Dom_PoS,WF,CD,N,N_WF,N_CD,Length,Lemma,Ġabra_PoS,Gloss,NomGender,NomNumber,AdpPerson,AdpGender,AdpNumber,SubPerson,SubGender,SubNumber,DirPerson,DirGender,DirNumber,IndPerson,IndGender,IndNumber,Aspect,Polarity,SwapNeighbor,SwapOutcome,SwapWF,SwapCD
29,15313,tlaqliq,Real,Semitic,l-q-l-q,NOUN,1458,1306,9,255,244,7,tlaqliq,NOUN,stammering,m,coll,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,11427,tlaqna,Real,Semitic,t-l-q,VERB,1286,943,12,2904,2154,6,telaq,VERB,to leave,-,-,-,-,-,p1,-,pl,-,-,-,-,-,-,perf,pos,-,-,-,-
51,21154,tlaqqa',Real,Semitic,l-q-għ,VERB,794,724,19,3984,3419,7,tlaqqa',VERB,to be introduced to sb.,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
34,21480,tlaqqam,Real,Semitic,l-q-m,VERB,54,52,15,1231,1123,7,tlaqqam,VERB,to be grafted,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
43,15361,tlaqqigħ,Real,Semitic,l-q-għ,NOUN,122,81,6,1233,835,8,tlaqqigħ,NOUN,causing to meeting,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,10057,tlaqt,Real,Semitic,t-l-q,VERB,1069,760,16,5522,3225,5,telaq,VERB,to leave,-,-,-,-,-,p1,-,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
38,15798,tlaqthomx,Real,Semitic,t-l-q,VERB,1,1,2,10,10,9,telaq,VERB,to leave,-,-,-,-,-,p1,-,sg,p3,-,pl,-,-,-,perf,neg,-,-,-,-
50,18334,tlellix,Real,Semitic,l-l-x,VERB,267,224,3,72,64,7,tlellix,NOUN,glimmer,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,19850,tlellixx,Real,Semitic,l-l-x,VERB,1,1,2,269,226,8,lellex,VERB,to glimmer,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,neg,-,-,-,-
18,14690,tlesta,Real,Non-Semitic,l-s-t-j,VERB,4462,3029,15,9829,7390,6,tlesta,VERB,to be finished,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
16,13492,tlestiex,Real,Non-Semitic,l-s-t-j,VERB,765,631,8,1299,1156,8,tlesta,VERB,to be finished,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,neg,-,-,-,-
34,16001,tlestija,Real,Non-Semitic,l-s-t-j,NOUN,1316,933,7,101,64,8,tlestija,NOUN,the act of finishing sth.,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,18261,tletin,Real,Semitic,t-l-t,NUM-CRD,4143,2662,5,27,27,6,tletin,NUM,thirty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,19260,tlettax,Real,Semitic,t-l-t,VERB,1533,1195,5,16,10,7,tlettax,NUM,thirteen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,21489,tlewwem,Real,Semitic,l-w-m,VERB,9,9,3,10,8,7,tlewwem,VERB,to argue,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
6,11251,tlibbsu,Real,Semitic,l-b-s,VERB,19,19,4,67,64,7,libbes,VERB,to dress sb.,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
25,21490,tliegħi,Real,Semitic,t-l-għ,NotInCorpus,0,0,5,105367,20397,7,telgħa,ADJ,hill,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,15834,tlielaq,Real,Semitic,t-l-q,NOUN,1324,710,8,30,28,7,tellieqa,NOUN,race,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,12036,tliet,Real,Semitic,t-l-t,NUM-CRD,102166,44353,47,38834,25254,5,tliet,NUM,three,-,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,16838,tlieta,Real,Semitic,t-l-t,NUM-CRD,31633,19498,16,102338,44517,6,tlieta,NUM,three,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,12124,tlifna,Real,Semitic,t-l-f,VERB,2126,1537,7,59,52,6,tilef,VERB,to lose,-,-,-,-,-,p1,-,pl,-,-,-,-,-,-,perf,pos,-,-,-,-
50,15482,tlifnieha,Real,Semitic,t-l-f,VERB,21,19,3,91,86,9,tilef,VERB,to lose,-,-,-,-,-,p1,-,pl,p3,f,sg,-,-,-,perf,pos,-,-,-,-
54,16644,tlift,Real,Semitic,t-l-f,VERB,918,739,12,109820,47604,5,tilef,VERB,to lose,-,-,-,-,-,p1,-,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
55,21394,tlissen,Real,Semitic,l-s-n,VERB,101,97,7,805,754,7,tlissen,VERB,to be uttered,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
24,21493,tlissnu,Real,Semitic,l-s-n,VERB,13,13,5,222,217,7,lissen,VERB,to say sth.,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
37,16216,tluq,Real,Semitic,t-l-q,NOUN,4107,2537,18,709,638,4,tluq,NOUN,departure,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,21484,tmasħan,Real,Semitic,m-s-ħ-n,VERB,36,36,4,28,25,7,tmasħan,VERB,to become angry,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
35,21537,tmellaħ,Real,Semitic,m-l-ħ,VERB,10,10,5,45,32,7,tmellaħ,VERB,to be salted,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
12,12911,tmenin,Real,Semitic,No Root,NUM-CRD,2624,2015,8,24,24,6,tmenin,NUM,eighty (cardinal numeral),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,14783,tmermru,Real,Uncertain,m-r-m-r,VERB,33,33,5,21,20,7,mermer,VERB,to decay,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
38,21486,tmewwet,Real,Semitic,m-w-t,VERB,37,32,10,132,126,7,tmewwet,VERB,to die down,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
19,14671,tmexmex,Real,Semitic,m-x-m-x,VERB,7,7,5,42,42,7,mexmex,VERB,to gnaw,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
30,15494,tmexmix,Real,Semitic,m-x-m-x,NOUN,2,2,2,65,64,7,tmexmix,NOUN,gnawing,m,coll,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,21437,tmexxa,Real,Semitic,m-x-j,VERB,690,656,10,10225,8180,6,tmexxa,VERB,to be caused to walk,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
40,15331,tmexxew,Real,Semitic,m-x-j,VERB,465,440,4,844,817,7,tmexxa,VERB,to be caused to walk,-,-,-,-,-,p3,-,pl,-,-,-,-,-,-,perf,pos,-,-,-,-
42,19978,tmexxi,Real,Semitic,m-x-j,VERB,6367,4708,22,22814,17821,6,mexxa,VERB,to cause to walk,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
42,17983,tmexxiet,Real,Semitic,m-x-j,VERB,4392,4314,19,713,686,8,tmexxa,VERB,to be caused to walk,-,-,-,-,-,p3,f,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
54,19863,tmexxija,Real,Semitic,m-x-j,NOUN,32097,16491,28,6315,5082,8,tmexxija,NOUN,management,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,12502,tmexxini,Real,Semitic,m-x-j,VERB,13,12,6,132,128,8,mexxa,VERB,to cause to walk,-,-,-,-,-,p2,-,sg,p1,-,sg,-,-,-,impf,pos,-,-,-,-
3,11017,tmiem,Real,Semitic,t-m-m,NOUN,26463,19107,26,20850,14040,5,tamim,ADJ,perfect,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,10835,tmien,Real,Non-Semitic,No Root,NUM-CRD,18722,12143,31,251250,80376,5,tomna,NOUN,tumolo (a measure of land),-,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,18774,tmienja,Real,Semitic,No Root,NUM-CRD,4093,3282,7,33,32,7,tmienja,NUM,eight (cardinal numeral),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,13381,tmintax,Real,Semitic,No Root,VERB,1670,1269,7,11,11,7,tmintax,NUM,eighteen (cardinal numeral),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,20202,tmun,Real,Non-Semitic,No Root,NOUN,1249,978,19,390300,94605,4,tmun,NOUN,helm,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,15666,tmur,Real,Semitic,m-w-r,VERB,28876,13805,34,65335,37929,4,mar,VERB,to go,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
42,17067,tmurx,Real,Semitic,m-w-r,VERB,1236,1110,12,31544,16084,5,mar,VERB,to go,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,neg,-,-,-,-
45,19361,tmut,Real,Semitic,m-w-t,VERB,1803,1357,20,38975,19682,4,miet,VERB,to die,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
46,19830,tmutlu,Real,Semitic,m-w-t,VERB,18,15,6,73,71,6,miet,VERB,to die,-,-,-,-,-,p2,-,sg,-,-,-,p3,m,sg,impf,pos,-,-,-,-
37,16156,tnaddaf,Real,Semitic,n-d-f,VERB,692,594,9,1612,1437,7,naddaf,VERB,to clean,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
24,21531,tnaqqar,Real,Semitic,n-q-r,VERB,200,186,12,8168,5826,7,tnaqqar,VERB,to be pecked,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
44,15858,tnaqqas,Real,Semitic,n-q-s,VERB,7450,5178,26,47477,24800,7,naqqas,VERB,to decrease,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
51,21471,tnaqqir,Real,Semitic,n-q-r,NOUN,419,362,8,32301,13103,7,tnaqqir,NOUN,pecking,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,14639,tnaqqis,Real,Semitic,n-q-s,NOUN,32072,12889,23,8281,5723,7,tnaqqis,NOUN,decrease,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,14762,tnaqqset,Real,Semitic,n-q-s,VERB,588,518,8,1197,1009,8,tnaqqas,VERB,to be reduced,-,-,-,-,-,p3,f,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
45,19805,tnaqqsu,Real,Semitic,n-q-s,VERB,1086,856,14,10988,8623,7,naqqas,VERB,to decrease,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
42,16700,tnax,Real,Semitic,No Root,VERB,4884,3387,20,19380,7245,4,tnax,NUM,twelve (cardinal numeral),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
40,16705,tnebbet,Real,Semitic,n-b-t,VERB,5,5,8,66,63,7,nebbet,VERB,to sprout,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
10,11507,tneħħa,Real,Semitic,n-ħ-j,VERB,2669,2166,14,6196,4740,6,tneħħa,VERB,to be removed,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
43,18556,tneħħew,Real,Semitic,n-ħ-j,VERB,2480,1966,4,869,800,7,tneħħa,VERB,to be removed,-,-,-,-,-,p3,-,pl,-,-,-,-,-,-,perf,pos,-,-,-,-
22,13813,tneħħewlha,Real,Semitic,n-ħ-j,VERB,18,18,1,40,40,10,tneħħa,VERB,to be removed,-,-,-,-,-,p3,-,pl,-,-,-,p3,f,sg,perf,pos,-,-,-,-
49,17388,tneħħi,Real,Semitic,n-ħ-j,VERB,3950,2887,18,9612,7613,6,neħħa,VERB,to remove,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
9,11877,tneħħiet,Real,Semitic,n-ħ-j,VERB,1811,1422,12,828,762,8,tneħħa,VERB,to be removed,-,-,-,-,-,p3,f,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
42,16274,tneħħietlu,Real,Semitic,n-ħ-j,VERB,65,64,4,122,112,10,tneħħa,VERB,to be removed,-,-,-,-,-,p3,f,sg,-,-,-,p3,m,sg,perf,pos,-,-,-,-
14,13969,tneħħija,Real,Semitic,n-ħ-j,NOUN,8717,4951,20,1052,787,8,tneħħija,NOUN,removal,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,11928,tnejn,Real,Semitic,No Root,NUM-CRD,63380,34278,21,2645,2093,5,tnejn,NUM,two (cardinal numeral),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,17564,tnemmes,Real,Semitic,n-m-s,VERB,26,26,4,31,27,7,nemmes,VERB,to use a ferret to hunt,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
53,19348,tnemnim,Real,Semitic,n-m-n-m,NOUN,22,19,3,60,59,7,tnemnim,NOUN,flickering (used especially of a flame),m,coll,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,19794,tnessihom,Real,Semitic,n-s-j,VERB,11,11,3,28,28,9,nessa,VERB,to cause to forget,-,-,-,-,-,p2,-,sg,p3,-,pl,-,-,-,impf,pos,-,-,-,-
52,19086,tnew,Real,Semitic,t-n-j,VERB,21,21,26,15129,8660,4,tena,VERB,to fold,-,-,-,-,-,p3,-,pl,-,-,-,-,-,-,perf,pos,-,-,-,-
50,19736,tnietef,Real,Uncertain,No Root,VERB,2,1,2,11,7,7,tentufa,NOUN,trifle,-,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,21479,tniffes,Real,Semitic,n-f-s,VERB,83,66,3,4,4,7,tniffes,VERB,to budge,-,-,-,-,-,p3,m,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
50,19686,tniffset,Real,Semitic,n-f-s,VERB,12,12,1,2,2,8,tniffes,VERB,to budge,-,-,-,-,-,p3,f,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
3,10855,tniġġis,Real,Semitic,n-ġ-s,NOUN,4509,1792,16,3153,1632,7,tniġġis,NOUN,pollution,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,21392,tnikkir,Real,Semitic,n-k-r,VERB,144,134,5,27,25,7,tnikkir,NOUN,lingering,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,18760,tnissel,Real,Semitic,n-s-l,VERB,519,485,8,2108,1320,7,nissel,VERB,to procreate,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
4,10047,tnissil,Real,Semitic,n-s-l,NOUN,1194,470,11,534,500,7,tnissil,NOUN,procreation,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,14293,tnittif,Real,Semitic,n-t-f,NOUN,9,7,1,5,4,7,tnittif,NOUN,"plucking (e.g. of feathers, facial hair etc.)",m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,12423,tnixxif,Real,Semitic,n-x-f,NOUN,441,178,7,341,235,7,tnixxif,NOUN,drying up,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,11594,tniżżel,Real,Semitic,n-ż-l,VERB,1412,1176,12,3940,3206,7,niżżel,VERB,to bring down,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
4,10384,tniżżil,Real,Semitic,n-ż-l,NOUN,292,99,10,1457,1215,7,tniżżil,ADJ,lowering,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,12611,tniżżlet,Real,Semitic,n-ż-l,VERB,256,231,5,202,187,8,tniżżel,VERB,to be registered,-,-,-,-,-,p3,f,sg,-,-,-,-,-,-,perf,pos,-,-,-,-
52,15428,tniżżlitx,Real,Semitic,n-ż-l,VERB,16,16,2,5,5,9,tniżżel,VERB,to be registered,-,-,-,-,-,p3,f,sg,-,-,-,-,-,-,perf,neg,-,-,-,-
24,21440,tniżżlu,Real,Semitic,n-ż-l,VERB,522,459,12,1635,1490,7,niżżel,VERB,to bring down,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
52,15523,tobba,Real,Semitic,t-b-b,NOUN,15577,6370,22,2240,1705,5,tabib,NOUN,doctor,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,13907,togħġob,Real,Semitic,għ-ġ-b,VERB,403,349,7,624,571,7,għoġob,VERB,to please,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
52,21711,togħġobha,Real,Semitic,għ-ġ-b,VERB,31,29,3,438,364,9,għoġob,VERB,to please,-,-,-,-,-,p2,-,sg,p3,f,sg,-,-,-,impf,pos,-,-,-,-
37,15492,togħġobni,Real,Semitic,għ-ġ-b,VERB,343,311,5,485,432,9,għoġob,VERB,to please,-,-,-,-,-,p2,-,sg,p1,-,sg,-,-,-,impf,pos,-,-,-,-
46,17575,togħma,Real,Semitic,t-għ-m,NOUN,2324,1488,12,2881,1958,6,togħma,NOUN,taste,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,10076,toħlom,Real,Semitic,ħ-l-m,VERB,309,254,10,10775,7456,6,ħolom,VERB,to dream,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
18,13126,toħloq,Real,Semitic,ħ-l-q,VERB,9435,6358,24,16029,10857,6,ħalaq,VERB,to create,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
48,19002,toħloqx,Real,Semitic,ħ-l-q,VERB,309,286,6,9765,6671,7,ħalaq,VERB,to create,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,neg,-,-,-,-
25,21496,toħnoq,Real,Semitic,ħ-n-q,VERB,297,273,7,9796,6693,6,ħanaq,VERB,to cause hoarseness,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
49,20057,toħonqu,Real,Semitic,ħ-n-q,VERB,17,14,3,479,442,7,ħanaq,VERB,to cause hoarseness,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
23,14032,toħroġx,Real,Semitic,ħ-r-ġ,VERB,830,730,9,25578,13654,7,ħareġ,VERB,to exit,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,neg,-,-,-,-
51,20996,tojlit,Real,Non-Semitic,No Root,NOUN,140,73,2,72,49,6,tojlit,NOUN,toilet,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,15746,tolleranza,Real,Non-Semitic,No Root,NOUN,1842,1240,13,601,244,10,tolleranza,NOUN,tolerance,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,20162,tolleranzi,Real,Non-Semitic,No Root,NOUN,517,172,6,2239,1559,10,tolleranza,NOUN,tolerance,f,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
38,17951,tolqot,Real,Semitic,l-q-t,VERB,4626,3231,10,5631,4621,6,laqat,VERB,to hit,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
49,19434,tolqtux,Real,Semitic,l-q-t,VERB,8,8,3,327,304,7,laqat,VERB,to hit,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,neg,-,-,-,-
3,10248,tomna,Real,Non-Semitic,No Root,VERB,1285,635,18,3661,2421,5,tomna,NOUN,tumolo (a measure of land),f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,11718,ton,Real,Non-Semitic,No Root,NOUN,2454,1786,94,217691,58924,3,ton,NOUN,tone,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,13932,tond,Real,Non-Semitic,No Root,ADV,4482,3115,36,52899,21213,4,tond,ADJ,round,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,14584,tonda,Real,Non-Semitic,No Root,ADJ,576,487,31,11997,8083,5,tond,ADJ,round,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,10379,tonn,Real,Non-Semitic,No Root,NOUN,4227,1001,33,21036,13417,4,tonn,NOUN,tuna,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,15217,tonqos,Real,Semitic,n-q-s,VERB,6146,4475,18,15070,10139,6,naqas,VERB,to decrease,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
36,15994,tonqosx,Real,Semitic,n-q-s,VERB,297,285,6,6897,5190,7,naqas,VERB,to decrease,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,neg,-,-,-,-
50,16708,tonqsu,Real,Semitic,n-q-s,VERB,25,24,7,6805,5252,6,naqas,VERB,to decrease,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
46,18533,topiċi,Real,Non-Semitic,No Root,ADJ,81,71,9,588,518,6,topiku,ADJ,topical,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,15341,topika,Real,Non-Semitic,No Root,ADJ,60,56,14,990,908,6,topiku,ADJ,topical,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,21335,topiku,Real,Non-Semitic,No Root,ADJ,82,80,11,1669,1485,6,topiku,ADJ,topical,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,10718,toqba,Real,Semitic,t-q-b,NOUN,1421,1021,14,15890,6635,5,toqba,NOUN,hole,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,12130,toqgħod,Real,Semitic,q-għ-d,VERB,10462,6224,23,32807,16859,7,qagħad,VERB,to stay,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
18,14715,toqgħodx,Real,Semitic,q-għ-d,VERB,850,742,10,12202,7774,8,qagħad,VERB,to stay,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,neg,-,-,-,-
21,14856,toqob,Real,Semitic,t-q-b,NOUN,1590,986,12,2329,1832,5,toqba,NOUN,hole,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,18773,toqogħdu,Real,Semitic,q-għ-d,VERB,260,232,10,33211,14092,8,qagħad,VERB,to stay,-,-,-,-,-,p2,-,pl,-,-,-,-,-,-,impf,pos,-,-,-,-
54,19593,toqol,Real,Semitic,t-q-l,NOUN,1323,892,11,2677,1887,5,toqol,NOUN,weight,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,20085,toqrob,Real,Semitic,q-r-b,VERB,973,915,9,2604,1913,6,qorob,VERB,to come closer,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
46,19295,toqtol,Real,Semitic,q-t-l,VERB,880,746,9,3670,2763,6,qatel,VERB,to kill,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
35,18054,torbot,Real,Semitic,r-b-t,VERB,2680,1977,12,9254,7961,6,rabat,VERB,to tie,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
11,12259,torċa,Real,Non-Semitic,No Root,NOUN-PROP,6417,3582,17,1487,1130,5,torċa,NOUN,torch,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,14945,torċi,Real,Non-Semitic,No Root,NOUN,26,19,15,10594,5945,5,torċa,NOUN,torch,f,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,17196,tordna,Real,Non-Semitic,No Root,VERB,3056,1630,16,6645,4845,6,ordna,VERB,to order,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
44,17103,torganizzana,Real,Non-Semitic,No Root,NOUN,3,3,4,16,15,12,organizza,VERB,to organise,-,-,-,-,-,p2,-,sg,p1,-,pl,-,-,-,impf,pos,-,-,-,-
7,11430,toroq,Real,Semitic,t-r-q,NOUN,68556,17313,34,2913,2058,5,triq,NOUN,street,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
39,16417,torox,Real,Semitic,t-r-x,VERB,1054,966,20,71901,19615,5,trux,ADJ,deaf,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,19843,torqod,Real,Semitic,r-q-d,VERB,732,564,10,1931,1471,6,raqad,VERB,to sleep,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
40,17949,torri,Real,Non-Semitic,No Root,NOUN,3878,2168,24,586,438,5,torri,NOUN,tower,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,16140,torrijiet,Real,Non-Semitic,No Root,NOUN,371,246,9,48,44,9,torri,NOUN,tower,m,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,12898,tort,Real,Non-Semitic,No Root,NOUN,8883,5329,63,36650,18176,4,tort,NOUN,blame,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,15381,tortura,Real,Non-Semitic,No Root,NOUN,701,495,6,321,272,7,tortura,NOUN,torture,f,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,19623,toskan,Real,Non-Semitic,No Root,NOUN-PROP,9,8,4,56,49,6,toskan,ADJ,Tuscan,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,11256,tossiċi,Real,Non-Semitic,No Root,ADJ,1074,613,5,119,55,7,tossiku,ADJ,toxic,mf,pl,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,13096,tossiku,Real,Non-Semitic,No Root,ADJ,878,502,2,180,134,7,tossiku,ADJ,toxic,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,20630,tost,Real,Non-Semitic,No Root,NOUN,699,597,50,296521,127722,4,tost,ADJ,brazen,m,sg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,10848,totali,Real,Non-Semitic,No Root,ADJ,22679,9574,22,14925,8439,6,totali,ADJ,total,mf,inv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,15820,totalment,Real,Non-Semitic,No Root,ADV,5597,3852,8,21,15,9,totalment,ADV,totally,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,21532,tpartat,Real,Non-Semitic,p-r-t-t,VERB,48,48,8,1401,945,7,partat,VERB,to exchange sth.,-,-,-,-,-,p2,-,sg,-,-,-,-,-,-,impf,pos,-,-,-,-
